original_index,unit2_gps1_nor,original_unit1_pwr1_best-beam,original_unit1_pwr1,original_unit1_gps1,original_unit2_gps1
19756,"[0.04874248560813335, 0.7429751361549554]",35,./unit1/pwr1/pwr_12-21-56.888704.txt,./unit1/gps1/gps_31807_12-21-57.500000.txt,./unit2/gps1/gps_58817_12-21-57.583333.txt
21573,"[0.032632228191361745, 0.9660335491824266]",40,./unit1/pwr1/pwr_12-24-59.488625.txt,./unit1/gps1/gps_33791_12-25-00.100000.txt,./unit2/gps1/gps_61008_12-25-00.166666.txt
30218,"[0.5302156746524525, 0.0005251025905502643]",40,./unit1/pwr1/pwr_13-46-20.750322.txt,./unit1/gps1/gps_51892_13-46-21.400000.txt,./unit2/gps1/gps_79928_13-46-21.416666.txt
3611,"[0.9998812731700498, 0.39643860562792144]",21,./unit1/pwr1/pwr_11-48-04.260226.txt,./unit1/gps1/gps_9868_11-48-04.900000.txt,./unit2/gps1/gps_34425_11-48-04.916666.txt
17309,"[0.25593510629491373, 0.6874876406442223]",35,./unit1/pwr1/pwr_12-17-52.188680.txt,./unit1/gps1/gps_29167_12-17-52.800000.txt,./unit2/gps1/gps_55880_12-17-52.833333.txt
11068,"[0.581903817320804, 0.3878324850684495]",38,./unit1/pwr1/pwr_12-04-49.608970.txt,./unit1/gps1/gps_20721_12-04-50.300000.txt,./unit2/gps1/gps_46489_12-04-50.250000.txt
16065,"[0.2973792997759234, 0.6362278339694946]",34,./unit1/pwr1/pwr_12-15-47.788850.txt,./unit1/gps1/gps_27815_12-15-48.400000.txt,./unit2/gps1/gps_54387_12-15-48.416666.txt
12975,"[0.339647037370936, 0.3894354042593179]",28,./unit1/pwr1/pwr_12-10-38.788363.txt,./unit1/gps1/gps_24471_12-10-39.400000.txt,./unit2/gps1/gps_50679_12-10-39.416666.txt
23692,"[0.03197942852729959, 0.7935983440205348]",37,./unit1/pwr1/pwr_13-35-25.449857.txt,./unit1/gps1/gps_44985_13-35-26.100000.txt,./unit2/gps1/gps_72064_13-35-26.083333.txt
7780,"[0.8248242445607179, 0.4081851435441103]",50,./unit1/pwr1/pwr_11-55-01.160228.txt,./unit1/gps1/gps_14365_11-55-01.800000.txt,./unit2/gps1/gps_39428_11-55-01.833333.txt
3738,"[0.9996738601218886, 0.40697643533854244]",5,./unit1/pwr1/pwr_11-48-16.959567.txt,./unit1/gps1/gps_10004_11-48-17.633334.txt,./unit2/gps1/gps_34577_11-48-17.583333.txt
14285,"[0.2962315109318239, 0.4622533070596413]",12,./unit1/pwr1/pwr_12-12-49.789205.txt,./unit1/gps1/gps_25886_12-12-50.400000.txt,./unit2/gps1/gps_52251_12-12-50.416666.txt
29848,"[0.4758751264369625, 0.0006757017717308427]",36,./unit1/pwr1/pwr_13-45-43.750206.txt,./unit1/gps1/gps_51505_13-45-44.375000.txt,./unit2/gps1/gps_79484_13-45-44.416666.txt
26437,"[0.0048370248350979176, 0.2134816955863006]",35,./unit1/pwr1/pwr_13-40-00.750133.txt,./unit1/gps1/gps_47887_13-40-01.400000.txt,./unit2/gps1/gps_75368_13-40-01.416666.txt
12109,"[0.3870228227374699, 0.39149866903737823]",46,./unit1/pwr1/pwr_12-09-12.188370.txt,./unit1/gps1/gps_23542_12-09-12.800000.txt,./unit2/gps1/gps_49640_12-09-12.833333.txt
31496,"[0.7070077162946838, 0.039433343313804464]",58,./unit1/pwr1/pwr_13-48-28.550035.txt,./unit1/gps1/gps_53241_13-48-29.200000.txt,./unit2/gps1/gps_81461_13-48-29.166666.txt
3087,"[0.9998275851364071, 0.3745738304816456]",37,./unit1/pwr1/pwr_11-47-11.859739.txt,./unit1/gps1/gps_9313_11-47-12.500000.txt,./unit2/gps1/gps_33796_11-47-12.500000.txt
26037,"[0.015846771467249988, 0.27063088613936565]",32,./unit1/pwr1/pwr_13-39-20.750672.txt,./unit1/gps1/gps_47467_13-39-21.400000.txt,./unit2/gps1/gps_74888_13-39-21.416666.txt
24249,"[0.030892737242366335, 0.7070081607204705]",34,./unit1/pwr1/pwr_13-36-21.149960.txt,./unit1/gps1/gps_45568_13-36-21.800000.txt,./unit2/gps1/gps_72733_13-36-21.833333.txt
19085,"[0.12352820248069642, 0.7391708356259175]",34,./unit1/pwr1/pwr_12-20-49.788431.txt,./unit1/gps1/gps_31087_12-20-50.400000.txt,./unit2/gps1/gps_58011_12-20-50.416666.txt
7038,"[0.8285104047097093, 0.40825512352625065]",63,./unit1/pwr1/pwr_11-53-46.960010.txt,./unit1/gps1/gps_13562_11-53-47.600000.txt,./unit2/gps1/gps_38537_11-53-47.583333.txt
15678,"[0.2969864842303836, 0.6158422518991689]",35,./unit1/pwr1/pwr_12-15-09.089122.txt,./unit1/gps1/gps_27398_12-15-09.700000.txt,./unit2/gps1/gps_53923_12-15-09.750000.txt
18592,"[0.16934984908196685, 0.7213171344623917]",34,./unit1/pwr1/pwr_12-20-00.488914.txt,./unit1/gps1/gps_30556_12-20-01.100000.txt,./unit2/gps1/gps_57420_12-20-01.166666.txt
29003,"[0.3570727991992501, 9.187783945915397e-05]",16,./unit1/pwr1/pwr_13-44-19.250479.txt,./unit1/gps1/gps_50607_13-44-19.900000.txt,./unit2/gps1/gps_78470_13-44-19.916666.txt
9742,"[0.6288600974201612, 0.38778692028042705]",35,./unit1/pwr1/pwr_12-00-01.737986.txt,./unit1/gps1/gps_17606_12-00-02.400000.txt,./unit2/gps1/gps_43035_12-00-02.416666.txt
20192,"[0.030719846076134594, 0.7701040888064075]",59,./unit1/pwr1/pwr_12-22-40.489075.txt,./unit1/gps1/gps_32277_12-22-41.100000.txt,./unit2/gps1/gps_59340_12-22-41.166666.txt
13732,"[0.2975409810578469, 0.3878591103652534]",44,./unit1/pwr1/pwr_12-11-54.489044.txt,./unit1/gps1/gps_25294_12-11-55.100000.txt,./unit2/gps1/gps_51588_12-11-55.166666.txt
25323,"[0.028324345451331275, 0.45772565375251306]",33,./unit1/pwr1/pwr_13-38-08.549701.txt,./unit1/gps1/gps_46696_13-38-09.200000.txt,./unit2/gps1/gps_74021_13-38-09.166666.txt
24026,"[0.031274188608391935, 0.7448979503854914]",29,./unit1/pwr1/pwr_13-35-58.850261.txt,./unit1/gps1/gps_45333_13-35-59.500000.txt,./unit2/gps1/gps_72465_13-35-59.500000.txt
13998,"[0.29614129517814564, 0.42110503793132176]",56,./unit1/pwr1/pwr_12-12-21.088694.txt,./unit1/gps1/gps_25579_12-12-21.700000.txt,./unit2/gps1/gps_51907_12-12-21.750000.txt
10369,"[0.5981291789837231, 0.36778775932676566]",1,./unit1/pwr1/pwr_12-03-39.709227.txt,./unit1/gps1/gps_19968_12-03-40.400000.txt,./unit2/gps1/gps_45650_12-03-40.333333.txt
14958,"[0.2961512069699242, 0.5558772070046454]",32,./unit1/pwr1/pwr_12-13-57.088500.txt,./unit1/gps1/gps_26617_12-13-57.700000.txt,./unit2/gps1/gps_53059_12-13-57.750000.txt
25998,"[0.01833215577554364, 0.2803386983562145]",32,./unit1/pwr1/pwr_13-39-16.850322.txt,./unit1/gps1/gps_47427_13-39-17.500000.txt,./unit2/gps1/gps_74841_13-39-17.500000.txt
26062,"[0.014247004917308006, 0.2648646337296523]",34,./unit1/pwr1/pwr_13-39-23.250643.txt,./unit1/gps1/gps_47492_13-39-23.900000.txt,./unit2/gps1/gps_74918_13-39-23.916666.txt
15864,"[0.2969862829757112, 0.615836741508459]",35,./unit1/pwr1/pwr_12-15-27.689058.txt,./unit1/gps1/gps_27603_12-15-28.300000.txt,./unit2/gps1/gps_54146_12-15-28.333333.txt
28410,"[0.2598351162868878, 0.00264059219733534]",38,./unit1/pwr1/pwr_13-43-19.950336.txt,./unit1/gps1/gps_49975_13-43-20.600000.txt,./unit2/gps1/gps_77758_13-43-20.583333.txt
21386,"[0.03231864660373491, 0.9331493549924751]",57,./unit1/pwr1/pwr_12-24-39.888759.txt,./unit1/gps1/gps_33577_12-24-40.500000.txt,./unit2/gps1/gps_60773_12-24-40.583333.txt
19665,"[0.05750039389728208, 0.7426431400593695]",34,./unit1/pwr1/pwr_12-21-47.789264.txt,./unit1/gps1/gps_31704_12-21-48.400000.txt,./unit2/gps1/gps_58707_12-21-48.416666.txt
17060,"[0.25594532332296693, 0.6874826257919221]",35,./unit1/pwr1/pwr_12-17-27.288543.txt,./unit1/gps1/gps_28896_12-17-27.933334.txt,./unit2/gps1/gps_55581_12-17-27.916666.txt
29699,"[0.45532359469432626, 0.0005923224219795269]",24,./unit1/pwr1/pwr_13-45-28.850183.txt,./unit1/gps1/gps_51347_13-45-29.500000.txt,./unit2/gps1/gps_79305_13-45-29.500000.txt
18755,"[0.15353931351545605, 0.7266276993492845]",29,./unit1/pwr1/pwr_12-20-16.788328.txt,./unit1/gps1/gps_30735_12-20-17.400000.txt,./unit2/gps1/gps_57615_12-20-17.416666.txt
20699,"[0.031182429902353995, 0.8152303200181352]",36,./unit1/pwr1/pwr_12-23-31.188524.txt,./unit1/gps1/gps_32833_12-23-31.800000.txt,./unit2/gps1/gps_59948_12-23-31.833333.txt
28025,"[0.20200446014527665, 0.0072134485490109364]",35,./unit1/pwr1/pwr_13-42-41.450240.txt,./unit1/gps1/gps_49568_13-42-42.100000.txt,./unit2/gps1/gps_77296_13-42-42.083333.txt
11476,"[0.5622232687687719, 0.38848269137169056]",63,./unit1/pwr1/pwr_12-05-30.408650.txt,./unit1/gps1/gps_21167_12-05-31.100000.txt,./unit2/gps1/gps_46979_12-05-31.083333.txt
16110,"[0.29750765664111084, 0.6435158016357077]",34,./unit1/pwr1/pwr_12-15-52.288565.txt,./unit1/gps1/gps_27865_12-15-52.900000.txt,./unit2/gps1/gps_54441_12-15-52.916666.txt
19135,"[0.1190357658671345, 0.739552430194705]",34,./unit1/pwr1/pwr_12-20-54.788882.txt,./unit1/gps1/gps_31138_12-20-55.400000.txt,./unit2/gps1/gps_58071_12-20-55.416666.txt
23587,"[0.032138574000522564, 0.8090782659151499]",62,./unit1/pwr1/pwr_13-35-14.950129.txt,./unit1/gps1/gps_44872_13-35-15.600000.txt,./unit2/gps1/gps_71938_13-35-15.583333.txt
14347,"[0.29622491648761634, 0.46352538476008254]",7,./unit1/pwr1/pwr_12-12-55.988857.txt,./unit1/gps1/gps_25952_12-12-56.625000.txt,./unit2/gps1/gps_52326_12-12-56.666666.txt
12891,"[0.34790269118693185, 0.3898259532134999]",39,./unit1/pwr1/pwr_12-10-30.388715.txt,./unit1/gps1/gps_24384_12-10-31.000000.txt,./unit2/gps1/gps_50579_12-10-31.083333.txt
21104,"[0.0318390668218694, 0.8833451537495804]",38,./unit1/pwr1/pwr_12-24-11.688756.txt,./unit1/gps1/gps_33276_12-24-12.366667.txt,./unit2/gps1/gps_60434_12-24-12.333333.txt
30857,"[0.6208372147389885, 0.02290476727389915]",30,./unit1/pwr1/pwr_13-47-24.649918.txt,./unit1/gps1/gps_52567_13-47-25.300000.txt,./unit2/gps1/gps_80695_13-47-25.333333.txt
25969,"[0.020083296014860585, 0.2880336420858149]",32,./unit1/pwr1/pwr_13-39-13.950052.txt,./unit1/gps1/gps_47395_13-39-14.600000.txt,./unit2/gps1/gps_74806_13-39-14.583333.txt
29189,"[0.38403544223287445, 0.0003416343243202254]",29,./unit1/pwr1/pwr_13-44-37.850126.txt,./unit1/gps1/gps_50805_13-44-38.500000.txt,./unit2/gps1/gps_78693_13-44-38.500000.txt
16576,"[0.2876099124210445, 0.6884550413006946]",34,./unit1/pwr1/pwr_12-16-38.889053.txt,./unit1/gps1/gps_28372_12-16-39.500000.txt,./unit2/gps1/gps_55001_12-16-39.583333.txt
31654,"[0.7243789615909754, 0.0417570236150506]",28,./unit1/pwr1/pwr_13-48-44.349993.txt,./unit1/gps1/gps_53407_13-48-45.000000.txt,./unit2/gps1/gps_81651_13-48-45.000000.txt
21973,"[0.030031712802964305, 0.9975604181409159]",22,./unit1/pwr1/pwr_12-25-39.488685.txt,./unit1/gps1/gps_34220_12-25-40.100000.txt,./unit2/gps1/gps_61488_12-25-40.166666.txt
21426,"[0.0323640395913385, 0.9401281362116679]",55,./unit1/pwr1/pwr_12-24-43.888459.txt,./unit1/gps1/gps_33619_12-24-44.500000.txt,./unit2/gps1/gps_60821_12-24-44.583333.txt
29323,"[0.40203199916151944, 0.0002944441690669622]",28,./unit1/pwr1/pwr_13-44-51.249827.txt,./unit1/gps1/gps_50946_13-44-51.900000.txt,./unit2/gps1/gps_78854_13-44-51.916666.txt
13238,"[0.3142173544042668, 0.3882583708907912]",45,./unit1/pwr1/pwr_12-11-05.089137.txt,./unit1/gps1/gps_24756_12-11-05.700000.txt,./unit2/gps1/gps_50995_12-11-05.750000.txt
11065,"[0.5819122498908906, 0.3878033027914897]",37,./unit1/pwr1/pwr_12-04-49.308574.txt,./unit1/gps1/gps_20718_12-04-50.000000.txt,./unit2/gps1/gps_46486_12-04-50.000000.txt
19345,"[0.09333296691566352, 0.7401562094727462]",34,./unit1/pwr1/pwr_12-21-15.789035.txt,./unit1/gps1/gps_31362_12-21-16.400000.txt,./unit2/gps1/gps_58323_12-21-16.416666.txt
23674,"[0.032013299685788366, 0.7963316019641002]",36,./unit1/pwr1/pwr_13-35-23.649759.txt,./unit1/gps1/gps_44967_13-35-24.300000.txt,./unit2/gps1/gps_72043_13-35-24.333333.txt
17303,"[0.25593514319162514, 0.6874869716668877]",35,./unit1/pwr1/pwr_12-17-51.588836.txt,./unit1/gps1/gps_29161_12-17-52.200000.txt,./unit2/gps1/gps_55873_12-17-52.250000.txt
6327,"[0.8814687057613804, 0.4088627234078231]",32,./unit1/pwr1/pwr_11-52-35.859924.txt,./unit1/gps1/gps_12798_11-52-36.500000.txt,./unit2/gps1/gps_37684_11-52-36.500000.txt
26379,"[0.0015334464323919132, 0.21934946406446107]",61,./unit1/pwr1/pwr_13-39-54.950490.txt,./unit1/gps1/gps_47824_13-39-55.600000.txt,./unit2/gps1/gps_75298_13-39-55.583333.txt
12248,"[0.3868088521417267, 0.391509674953046]",46,./unit1/pwr1/pwr_12-09-26.088282.txt,./unit1/gps1/gps_23690_12-09-26.700000.txt,./unit2/gps1/gps_49807_12-09-26.750000.txt
24799,"[0.028236081867803523, 0.590456188314212]",16,./unit1/pwr1/pwr_13-37-16.150398.txt,./unit1/gps1/gps_46139_13-37-16.800000.txt,./unit2/gps1/gps_73393_13-37-16.833333.txt
27554,"[0.1323521357138757, 0.05820943039367846]",34,./unit1/pwr1/pwr_13-41-53.549686.txt,./unit1/gps1/gps_49070_13-41-54.200000.txt,./unit2/gps1/gps_76721_13-41-54.166666.txt
30932,"[0.6325386266634895, 0.027069393848763897]",59,./unit1/pwr1/pwr_13-47-32.150606.txt,./unit1/gps1/gps_52643_13-47-32.800000.txt,./unit2/gps1/gps_80785_13-47-32.833333.txt
15920,"[0.2970066734265742, 0.6167359560327667]",35,./unit1/pwr1/pwr_12-15-33.288832.txt,./unit1/gps1/gps_27663_12-15-33.900000.txt,./unit2/gps1/gps_54213_12-15-33.916666.txt
29122,"[0.37469929577538297, 0.00026766029985028156]",12,./unit1/pwr1/pwr_13-44-31.150309.txt,./unit1/gps1/gps_50732_13-44-31.800000.txt,./unit2/gps1/gps_78613_13-44-31.833333.txt
5635,"[0.914627141084116, 0.40862930979092155]",35,./unit1/pwr1/pwr_11-51-26.660138.txt,./unit1/gps1/gps_12059_11-51-27.300000.txt,./unit2/gps1/gps_36854_11-51-27.333333.txt
10965,"[0.581945436783622, 0.38740557348084437]",36,./unit1/pwr1/pwr_12-04-39.308844.txt,./unit1/gps1/gps_20611_12-04-40.000000.txt,./unit2/gps1/gps_46366_12-04-40.000000.txt
31793,"[0.7314399744790006, 0.0420296095700287]",36,./unit1/pwr1/pwr_13-48-58.249788.txt,./unit1/gps1/gps_53558_13-48-58.900000.txt,./unit2/gps1/gps_81818_13-48-58.916666.txt
18360,"[0.19411130621515793, 0.7200835403011406]",36,./unit1/pwr1/pwr_12-19-37.288244.txt,./unit1/gps1/gps_30311_12-19-37.900000.txt,./unit2/gps1/gps_57141_12-19-37.916666.txt
11178,"[0.5776802669900438, 0.38833176513471857]",34,./unit1/pwr1/pwr_12-05-00.608868.txt,./unit1/gps1/gps_20842_12-05-01.300000.txt,./unit2/gps1/gps_46621_12-05-01.250000.txt
23785,"[0.03183418639642861, 0.7782709043542484]",3,./unit1/pwr1/pwr_13-35-34.750466.txt,./unit1/gps1/gps_45082_13-35-35.400000.txt,./unit2/gps1/gps_72176_13-35-35.416666.txt
32213,"[0.7319144725808387, 0.04200482272185006]",42,./unit1/pwr1/pwr_13-49-41.050153.txt,./unit1/gps1/gps_54011_13-49-41.700000.txt,./unit2/gps1/gps_82331_13-49-41.666666.txt
4165,"[0.9920010096006465, 0.40827986577603326]",63,./unit1/pwr1/pwr_11-48-59.659566.txt,./unit1/gps1/gps_10456_11-49-00.300000.txt,./unit2/gps1/gps_35090_11-49-00.333333.txt
8129,"[0.7921979869241221, 0.4072743631452706]",25,./unit1/pwr1/pwr_11-55-36.059375.txt,./unit1/gps1/gps_14744_11-55-36.700000.txt,./unit2/gps1/gps_39847_11-55-36.750000.txt
18758,"[0.1532655333902783, 0.7269667866044148]",29,./unit1/pwr1/pwr_12-20-17.089256.txt,./unit1/gps1/gps_30738_12-20-17.700000.txt,./unit2/gps1/gps_57619_12-20-17.750000.txt
17798,"[0.23408530760207374, 0.6931284721967995]",30,./unit1/pwr1/pwr_12-18-41.088242.txt,./unit1/gps1/gps_29694_12-18-41.700000.txt,./unit2/gps1/gps_56467_12-18-41.750000.txt
25997,"[0.018383448878799426, 0.2805543716859592]",31,./unit1/pwr1/pwr_13-39-16.750553.txt,./unit1/gps1/gps_47426_13-39-17.400000.txt,./unit2/gps1/gps_74840_13-39-17.416666.txt
16798,"[0.26767869448678355, 0.6874629330821233]",35,./unit1/pwr1/pwr_12-17-01.088464.txt,./unit1/gps1/gps_28610_12-17-01.700000.txt,./unit2/gps1/gps_55267_12-17-01.750000.txt
19594,"[0.06475492990800889, 0.7415901796824705]",32,./unit1/pwr1/pwr_12-21-40.688243.txt,./unit1/gps1/gps_31628_12-21-41.300000.txt,./unit2/gps1/gps_58622_12-21-41.333333.txt
17139,"[0.25594343823766424, 0.6874809211387385]",34,./unit1/pwr1/pwr_12-17-35.189271.txt,./unit1/gps1/gps_28980_12-17-35.800000.txt,./unit2/gps1/gps_55676_12-17-35.833333.txt
14415,"[0.2962029327707042, 0.4681455402854818]",24,./unit1/pwr1/pwr_12-13-02.789304.txt,./unit1/gps1/gps_26027_12-13-03.400000.txt,./unit2/gps1/gps_52407_12-13-03.416666.txt
11545,"[0.562123473293503, 0.3884909222703885]",63,./unit1/pwr1/pwr_12-05-37.309197.txt,./unit1/gps1/gps_21244_12-05-38.000000.txt,./unit2/gps1/gps_47062_12-05-38.000000.txt
25446,"[0.028354416251121086, 0.4252535892292369]",59,./unit1/pwr1/pwr_13-38-20.849758.txt,./unit1/gps1/gps_46832_13-38-21.500000.txt,./unit2/gps1/gps_74169_13-38-21.500000.txt
11276,"[0.5712290422918859, 0.38840009001761755]",34,./unit1/pwr1/pwr_12-05-10.408623.txt,./unit1/gps1/gps_20948_12-05-11.100000.txt,./unit2/gps1/gps_46739_12-05-11.083333.txt
21025,"[0.031695256953352575, 0.8685117513497366]",46,./unit1/pwr1/pwr_12-24-03.789241.txt,./unit1/gps1/gps_33188_12-24-04.400000.txt,./unit2/gps1/gps_60339_12-24-04.416666.txt
30681,"[0.5951281768931882, 0.013116415144216454]",25,./unit1/pwr1/pwr_13-47-07.050040.txt,./unit1/gps1/gps_52380_13-47-07.700000.txt,./unit2/gps1/gps_80483_13-47-07.666666.txt
17887,"[0.22551874553115625, 0.7011514576227593]",36,./unit1/pwr1/pwr_12-18-49.988897.txt,./unit1/gps1/gps_29797_12-18-50.600000.txt,./unit2/gps1/gps_56574_12-18-50.666666.txt
23900,"[0.03149561233485915, 0.7592142234130588]",44,./unit1/pwr1/pwr_13-35-46.249830.txt,./unit1/gps1/gps_45201_13-35-46.900000.txt,./unit2/gps1/gps_72314_13-35-46.916666.txt
12816,"[0.3554089598753853, 0.3901945745782259]",48,./unit1/pwr1/pwr_12-10-22.888271.txt,./unit1/gps1/gps_24302_12-10-23.500000.txt,./unit2/gps1/gps_50489_12-10-23.583333.txt
4695,"[0.9686925071002964, 0.40833607969154123]",35,./unit1/pwr1/pwr_11-49-52.659987.txt,./unit1/gps1/gps_11034_11-49-53.300000.txt,./unit2/gps1/gps_35726_11-49-53.333333.txt
24692,"[0.02821666414777127, 0.6149715159866759]",35,./unit1/pwr1/pwr_13-37-05.450043.txt,./unit1/gps1/gps_46026_13-37-06.100000.txt,./unit2/gps1/gps_73264_13-37-06.083333.txt
20162,"[0.030687071755460187, 0.7667314273044599]",48,./unit1/pwr1/pwr_12-22-37.489050.txt,./unit1/gps1/gps_32246_12-22-38.133334.txt,./unit2/gps1/gps_59304_12-22-38.166666.txt
16900,"[0.2589540904889465, 0.6874602274405206]",34,./unit1/pwr1/pwr_12-17-11.288428.txt,./unit1/gps1/gps_28724_12-17-11.900000.txt,./unit2/gps1/gps_55389_12-17-11.916666.txt
25379,"[0.028343749754385368, 0.44281049736989514]",35,./unit1/pwr1/pwr_13-38-14.149662.txt,./unit1/gps1/gps_46756_13-38-14.800000.txt,./unit2/gps1/gps_74089_13-38-14.833333.txt
26947,"[0.059200646896825304, 0.14230866924311142]",36,./unit1/pwr1/pwr_13-40-52.850573.txt,./unit1/gps1/gps_48440_13-40-53.500000.txt,./unit2/gps1/gps_75993_13-40-53.500000.txt
6509,"[0.8745146228261811, 0.40853046467652027]",46,./unit1/pwr1/pwr_11-52-54.059669.txt,./unit1/gps1/gps_12993_11-52-54.700000.txt,./unit2/gps1/gps_37903_11-52-54.750000.txt
4848,"[0.9545425807204374, 0.40853662917868616]",49,./unit1/pwr1/pwr_11-50-07.959565.txt,./unit1/gps1/gps_11202_11-50-08.600000.txt,./unit2/gps1/gps_35909_11-50-08.583333.txt
23593,"[0.03213249610993121, 0.8083201560494423]",40,./unit1/pwr1/pwr_13-35-15.549724.txt,./unit1/gps1/gps_44878_13-35-16.200000.txt,./unit2/gps1/gps_71945_13-35-16.166666.txt
15046,"[0.2963828879753791, 0.572471228846922]",36,./unit1/pwr1/pwr_12-14-05.888370.txt,./unit1/gps1/gps_26709_12-14-06.500000.txt,./unit2/gps1/gps_53165_12-14-06.583333.txt
14407,"[0.2962080915983774, 0.46733460103366253]",24,./unit1/pwr1/pwr_12-13-01.988239.txt,./unit1/gps1/gps_26017_12-13-02.600000.txt,./unit2/gps1/gps_52398_12-13-02.666666.txt
4585,"[0.9786400584934375, 0.40835838884627745]",63,./unit1/pwr1/pwr_11-49-41.659585.txt,./unit1/gps1/gps_10917_11-49-42.300000.txt,./unit2/gps1/gps_35594_11-49-42.333333.txt
3344,"[0.9999668131072686, 0.38042208959913765]",20,./unit1/pwr1/pwr_11-47-37.559564.txt,./unit1/gps1/gps_9587_11-47-38.200000.txt,./unit2/gps1/gps_34105_11-47-38.250000.txt
21436,"[0.032372975298063274, 0.9418611095471994]",44,./unit1/pwr1/pwr_12-24-44.889003.txt,./unit1/gps1/gps_33630_12-24-45.566667.txt,./unit2/gps1/gps_60833_12-24-45.583333.txt
21723,"[0.03278537963008541, 0.9884841948360812]",33,./unit1/pwr1/pwr_12-25-14.488369.txt,./unit1/gps1/gps_33953_12-25-15.100000.txt,./unit2/gps1/gps_61188_12-25-15.166666.txt
31425,"[0.6976902596861809, 0.03927013267153039]",59,./unit1/pwr1/pwr_13-48-21.450530.txt,./unit1/gps1/gps_53165_13-48-22.100000.txt,./unit2/gps1/gps_81376_13-48-22.083333.txt
30524,"[0.5740879418242675, 0.006540318623187646]",40,./unit1/pwr1/pwr_13-46-51.349731.txt,./unit1/gps1/gps_52215_13-46-52.000000.txt,./unit2/gps1/gps_80295_13-46-52.000000.txt
13213,"[0.31655104301583836, 0.3883535886613773]",60,./unit1/pwr1/pwr_12-11-02.588309.txt,./unit1/gps1/gps_24729_12-11-03.200000.txt,./unit2/gps1/gps_50965_12-11-03.250000.txt
11238,"[0.5738856607697802, 0.3883647828817219]",34,./unit1/pwr1/pwr_12-05-06.609117.txt,./unit1/gps1/gps_20907_12-05-07.300000.txt,./unit2/gps1/gps_46693_12-05-07.250000.txt
5721,"[0.9146256316742019, 0.4086300630097554]",35,./unit1/pwr1/pwr_11-51-35.259954.txt,./unit1/gps1/gps_12150_11-51-35.900000.txt,./unit2/gps1/gps_36957_11-51-35.916666.txt
6669,"[0.8600584103399475, 0.40815432103378774]",24,./unit1/pwr1/pwr_11-53-10.059250.txt,./unit1/gps1/gps_13165_11-53-10.700000.txt,./unit2/gps1/gps_38095_11-53-10.750000.txt
14396,"[0.2962146256661833, 0.46624066951341836]",21,./unit1/pwr1/pwr_12-13-00.888618.txt,./unit1/gps1/gps_26006_12-13-01.500000.txt,./unit2/gps1/gps_52385_12-13-01.583333.txt
9280,"[0.7079496920650745, 0.38721601504323516]",34,./unit1/pwr1/pwr_11-57-31.160191.txt,./unit1/gps1/gps_15971_11-57-31.800000.txt,./unit2/gps1/gps_41228_11-57-31.833333.txt
20988,"[0.03163969725138534, 0.8616823453311985]",60,./unit1/pwr1/pwr_12-24-00.088672.txt,./unit1/gps1/gps_33147_12-24-00.766667.txt,./unit2/gps1/gps_60295_12-24-00.750000.txt
18240,"[0.20615284186212002, 0.7135286875259745]",34,./unit1/pwr1/pwr_12-19-25.288554.txt,./unit1/gps1/gps_30182_12-19-25.900000.txt,./unit2/gps1/gps_56997_12-19-25.916666.txt
5678,"[0.9146262220211979, 0.4086302017606166]",35,./unit1/pwr1/pwr_11-51-30.959980.txt,./unit1/gps1/gps_12105_11-51-31.600000.txt,./unit2/gps1/gps_36905_11-51-31.583333.txt
5798,"[0.9146231327622127, 0.4086309351580256]",35,./unit1/pwr1/pwr_11-51-42.959782.txt,./unit1/gps1/gps_12229_11-51-43.600000.txt,./unit2/gps1/gps_37049_11-51-43.583333.txt
3072,"[0.999690882911491, 0.3743838260591889]",36,./unit1/pwr1/pwr_11-47-10.359432.txt,./unit1/gps1/gps_9298_11-47-11.000000.txt,./unit2/gps1/gps_33778_11-47-11.000000.txt
29981,"[0.494808832378513, 0.0006932042002685555]",37,./unit1/pwr1/pwr_13-45-57.050050.txt,./unit1/gps1/gps_51643_13-45-57.700000.txt,./unit2/gps1/gps_79643_13-45-57.666666.txt
13144,"[0.3231160000741913, 0.38869579781056707]",39,./unit1/pwr1/pwr_12-10-55.689181.txt,./unit1/gps1/gps_24656_12-10-56.300000.txt,./unit2/gps1/gps_50882_12-10-56.333333.txt
6048,"[0.9026304349117178, 0.40869140079603394]",34,./unit1/pwr1/pwr_11-52-07.959505.txt,./unit1/gps1/gps_12496_11-52-08.600000.txt,./unit2/gps1/gps_37349_11-52-08.583333.txt
11419,"[0.5629052973173516, 0.38847156652684]",40,./unit1/pwr1/pwr_12-05-24.708803.txt,./unit1/gps1/gps_21108_12-05-25.400000.txt,./unit2/gps1/gps_46910_12-05-25.333333.txt
31099,"[0.6567081603117307, 0.03410439889430384]",55,./unit1/pwr1/pwr_13-47-48.850666.txt,./unit1/gps1/gps_52821_13-47-49.500000.txt,./unit2/gps1/gps_80985_13-47-49.500000.txt
26833,"[0.045988758404653426, 0.15737595602205587]",35,./unit1/pwr1/pwr_13-40-41.450039.txt,./unit1/gps1/gps_48321_13-40-42.100000.txt,./unit2/gps1/gps_75856_13-40-42.083333.txt
18792,"[0.15051615328733586, 0.7304954932584319]",32,./unit1/pwr1/pwr_12-20-20.489187.txt,./unit1/gps1/gps_30773_12-20-21.100000.txt,./unit2/gps1/gps_57660_12-20-21.166666.txt
